Laboratório,Horario Aula,PC,Mês,3,4,5,6,7,10,11,12,13,14,17,18,19,20,21,24,25,26,27,28
Lab 1,Aula 1,24,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,25,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,26,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,27,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,28,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,29,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 1,30,Junho,0.06521,0.0606,0.06587,0.06603,0.0651,0.06986,0.06709,0.06917,0.0755,0.06729,0.04982,0.04141,0.04854,0.04955,0.0474,0.05996,0.07201,0.07415,0.06832,0.06834
Lab 1,Aula 2,1,Junho,0.04938,0.04702,0.05195,0.05119,0.04946,0.05358,0.05172,0.05371,0.0573,0.0517,0.03875,0.03132,0.03878,0.03804,0.0381,0.05219,0.05829,0.06734,0.06626,0.06603
Lab 1,Aula 2,2,Junho,0.05809,0.05532,0.06112,0.06022,0.05819,0.06303,0.06085,0.06319,0.06741,0.06083,0.04559,0.03684,0.04562,0.04475,0.04483,0.06139,0.06858,0.07923,0.07795,0.07769
Lab 1,Aula 2,3,Junho,0.05809,0.05532,0.06112,0.06022,0.05819,0.06303,0.06085,0.06319,0.06741,0.06083,0.04559,0.03684,0.04562,0.04475,0.04483,0.06139,0.06858,0.07923,0.07795,0.07769
Lab 1,Aula 2,4,Junho,0.06099,0.05808,0.06417,0.06323,0.0611,0.06618,0.06389,0.06635,0.07078,0.06387,0.04787,0.03868,0.0479,0.04699,0.04707,0.06446,0.07201,0.08319,0.08185,0.08157
Lab 1,Aula 2,5,Junho,0.04066,0.03872,0.04278,0.04215,0.04073,0.04412,0.04259,0.04423,0.04718,0.04258,0.03191,0.02579,0.03194,0.03133,0.03138,0.04298,0.04801,0.05546,0.05457,0.05438
Lab 1,Aula 2,6,Junho,0.05809,0.05532,0.06112,0.06022,0.05819,0.06303,0.06085,0.06319,0.06741,0.06083,0.04559,0.03684,0.04562,0.04475,0.04483,0.06139,0.06858,0.07923,0.07795,0.07769
Lab 1,Aula 2,7,Junho,0.04938,0.04702,0.05195,0.05119,0.04946,0.05358,0.05172,0.05371,0.0573,0.0517,0.03875,0.03132,0.03878,0.03804,0.0381,0.05219,0.05829,0.06734,0.06626,0.06603
Lab 1,Aula 2,8,Junho,0.04357,0.04149,0.04584,0.04516,0.04364,0.04728,0.04564,0.04739,0.05055,0.04562,0.03419,0.02763,0.03422,0.03356,0.03362,0.04604,0.05144,0.05942,0.05846,0.05826
Lab 1,Aula 2,9,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,10,Junho,0.06971,0.06638,0.07334,0.07226,0.06983,0.07564,0.07302,0.07583,0.08089,0.07299,0.05471,0.04421,0.05475,0.0537,0.05379,0.07367,0.0823,0.09507,0.09354,0.09322
Lab 1,Aula 2,11,Junho,0.04938,0.04702,0.05195,0.05119,0.04946,0.05358,0.05172,0.05371,0.0573,0.0517,0.03875,0.03132,0.03878,0.03804,0.0381,0.05219,0.05829,0.06734,0.06626,0.06603
Lab 1,Aula 2,12,Junho,0.04357,0.04149,0.04584,0.04516,0.04364,0.04728,0.04564,0.04739,0.05055,0.04562,0.03419,0.02763,0.03422,0.03356,0.03362,0.04604,0.05144,0.05942,0.05846,0.05826
Lab 1,Aula 2,13,Junho,0.04066,0.03872,0.04278,0.04215,0.04073,0.04412,0.04259,0.04423,0.04718,0.04258,0.03191,0.02579,0.03194,0.03133,0.03138,0.04298,0.04801,0.05546,0.05457,0.05438
Lab 1,Aula 2,14,Junho,0.04357,0.04149,0.04584,0.04516,0.04364,0.04728,0.04564,0.04739,0.05055,0.04562,0.03419,0.02763,0.03422,0.03356,0.03362,0.04604,0.05144,0.05942,0.05846,0.05826
Lab 1,Aula 2,15,Junho,0.05518,0.05255,0.05806,0.0572,0.05528,0.05988,0.0578,0.06003,0.06403,0.05778,0.04331,0.035,0.04334,0.04251,0.04259,0.05832,0.06515,0.07526,0.07405,0.0738
Lab 1,Aula 2,16,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,17,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,18,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,19,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,20,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,21,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,22,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,23,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,24,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,25,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,26,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,27,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,28,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,29,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 2,30,Junho,0.05228,0.04979,0.055,0.05419,0.05237,0.05673,0.05476,0.05687,0.06066,0.05474,0.04103,0.03316,0.04106,0.04028,0.04035,0.05525,0.06172,0.0713,0.07016,0.06992
Lab 1,Aula 3,1,Junho,0.03906,0.03838,0.04135,0.0404,0.04033,0.04188,0.0408,0.04186,0.04482,0.04116,0.03087,0.02512,0.0316,0.03101,0.03323,0.04331,0.04713,0.06589,0.06965,0.07013
Lab 1,Aula 3,2,Junho,0.04595,0.04515,0.04865,0.04753,0.04744,0.04927,0.048,0.04925,0.05273,0.04842,0.03632,0.02955,0.03718,0.03648,0.0391,0.05096,0.05545,0.07752,0.08194,0.0825
